node_id1 node_id2 t topic
27351 15649 27 0
27351 49352 27 0
27351 11320 27 0
42418 5436 27 0
27351 65081 27 0
65376 7342 27 0
27351 3971 27 0
1885 77167 27 0
20731 43982 27 0
27351 43473 27 0
52556 67934 27 0
71314 39959 27 0
26254 24697 27 0
27351 9386 27 0
63166 10739 27 0
27351 48523 27 0
27351 20877 27 0
77969 36989 27 0
27351 47395 27 0
65376 40286 27 0
27351 21380 27 0
20731 20877 27 0
27351 6180 27 0
65376 42564 27 0
27351 73471 27 0
27351 15828 27 0
27351 36878 27 0
27351 19237 27 0
26254 62422 27 0
27351 9085 27 0
27351 51798 27 0
32140 31188 27 0
55154 15342 27 0
27351 41545 27 0
51620 37736 27 0
26254 36467 27 0
27351 50009 27 0
20731 16515 27 0
27351 11034 27 0
27351 67839 27 0
27351 46726 27 0
27351 45736 27 0
55154 68204 27 0
27351 17239 27 0
56664 27475 27 0
27351 64805 27 0
27351 64568 27 0
39790 39138 27 0
27351 68067 27 0
22012 56395 27 0
27351 44956 27 0
27351 47573 27 0
27351 8863 27 0
27351 15828 27 0
27351 5483 27 0
27351 15828 27 0
49116 72768 27 0
27351 76374 27 0
27351 25938 27 0
27351 5990 27 0
27351 15828 27 0
27351 48433 27 0
27351 5340 27 0
27351 59770 27 0
27351 44183 27 0
27351 47122 27 0
27351 18925 27 0
8198 63628 27 0
48003 22573 27 0
27351 16515 27 0
27351 49648 27 0
27351 24437 28 0
27351 25902 28 0
27351 39887 28 0
27351 11687 28 0
27351 22280 28 0
27351 45627 28 0
27351 16515 28 0
13425 72223 28 0
69875 28158 28 0
27351 70809 28 0
62581 66722 28 0
27351 44956 28 0
27351 55979 28 0
27351 42961 28 0
27351 56876 28 0
77969 18981 28 0
27351 44059 28 0
27351 69361 28 0
27351 58620 28 0
27351 49554 28 0
77969 54537 28 0
27351 29016 28 0
27351 59284 28 0
39269 41131 28 0
27351 58040 28 0
27351 34464 28 0
27351 16044 28 0
25529 9642 28 0
27351 53191 28 0
27351 32306 28 0
27351 66010 28 0
27351 21396 28 0
27351 9494 28 0
13425 5161 28 0
27351 14190 28 0
27351 32306 28 0
27351 48645 28 0
27351 7287 28 0
27351 57365 28 0
27351 23692 28 0
27351 61770 28 0
27351 22821 28 0
27351 15485 28 0
27351 60861 28 0
27351 38973 28 0
27351 57681 28 0
27351 36989 28 0
27351 48910 28 0
27351 71843 28 0
27351 78711 28 0
27351 33340 28 0
27351 31933 28 0
27351 18041 28 0
42581 41197 28 0
62581 65213 28 0
49116 34426 28 0
27351 14574 28 0
39269 57276 28 0
27351 66936 28 0
27351 75288 28 0
27351 3910 28 0
71646 20877 28 0
53204 219 28 0
27351 78562 28 0
77969 54123 28 0
27351 38620 28 0
27351 26948 28 0
27351 28796 28 0
27351 77630 28 0
27351 30564 28 0
27351 22128 28 0
27351 1070 28 0
27351 18323 28 0
27351 48749 28 0
27351 76533 28 0
27351 20322 28 0
27351 75288 28 0
27351 31235 28 0
28393 76989 28 0
27351 69673 28 0
27351 60585 28 0
39269 33873 28 0
27351 66238 28 0
27351 56311 28 0
27351 31366 28 0
27351 41545 28 0
27351 72231 28 0
27351 58304 28 0
27351 64091 29 0
31869 67947 29 0
4075 6403 29 0
69875 3933 29 0
27351 52216 29 0
32705 63163 29 0
27351 68311 29 0
32140 10943 29 0
27351 74272 29 0
53441 52322 29 0
63166 26673 29 0
27351 48825 29 0
52298 34191 29 0
27351 44839 29 0
49297 17062 29 0
49297 72224 29 0
20731 43982 29 0
78669 76247 29 0
37046 64260 29 0
4075 45338 29 0
66105 24671 29 0
27351 31371 29 0
20731 50248 29 0
27351 36006 29 0
27351 3535 29 0
31869 68192 29 0
28186 49319 29 0
27351 54425 29 0
27351 74955 29 0
34134 59662 29 0
48003 64477 29 0
27351 25952 29 0
27351 48179 29 0
63166 62281 29 0
49297 54537 29 0
50290 51879 29 0
27351 35309 29 0
37488 24809 29 0
27351 30503 29 0
27351 28257 29 0
27351 37358 29 0
31869 36596 29 0
27351 56397 29 0
52390 45691 29 0
38273 219 29 0
27351 10108 29 0
49297 1025 29 0
49116 55821 29 0
41609 23415 29 0
20731 44288 29 0
49297 58355 29 0
27351 27631 29 0
27351 26948 29 0
56664 43058 29 0
63166 63418 29 0
27351 75853 29 0
27351 57457 29 0
78695 22831 29 0
63166 33253 29 0
33122 55539 29 0
20731 64911 29 0
27351 63832 29 0
32140 35577 30 0
77969 43670 30 0
27351 57974 30 0
49116 9791 30 0
56664 23575 30 0
27351 29471 30 0
32140 44640 30 0
27351 24942 30 0
27351 77805 30 0
28186 4220 30 0
56664 73532 30 0
27351 64351 30 0
14415 41475 30 0
14415 49754 30 0
40246 64398 30 0
27351 36921 30 0
56664 33253 30 0
27351 35261 30 0
28625 26055 30 0
74517 36856 30 0
27351 78250 30 0
14415 19498 30 0
26254 66591 30 0
27351 76213 30 0
32140 7371 30 0
18164 4186 30 0
65376 75137 30 0
32140 51688 30 0
59641 77048 30 0
27351 26186 30 0
14415 42772 30 0
13425 50492 30 0
49297 8961 30 0
27351 26186 30 0
32140 29646 30 0
27351 51521 30 0
49297 22873 30 0
40281 33647 30 0
16618 6814 30 0
45605 47740 30 0
27351 54222 31 0
33335 15916 31 0
34530 27573 31 0
27351 77469 31 0
34530 2912 31 0
20623 71365 31 0
35271 77670 31 0
27351 484 31 0
27351 13723 31 0
28393 1715 31 0
27351 12550 31 0
40299 67500 31 0
41609 56515 31 0
27351 44956 31 0
40246 38733 31 0
27351 13524 31 0
70499 11624 31 0
34530 45383 31 0
34530 62304 31 0
34530 5892 31 0
33335 43397 31 0
48648 41938 31 0
34530 2001 31 0
27351 38772 31 0
65332 8869 31 0
6955 4835 31 0
71314 45739 31 0
34530 15399 31 0
61480 32296 31 0
27351 9848 31 0
8556 46076 31 0
27351 39681 31 0
34530 14591 31 0
27351 75294 31 0
14415 36051 31 0
27351 42013 31 0
27351 9848 31 0
34530 75728 31 0
27351 20393 31 0
34530 12802 31 0
34530 60546 31 0
27351 13551 31 0
34530 42494 31 0
14415 7132 31 0
27351 73166 31 0
34530 68364 31 0
64656 8840 31 0
34530 5755 31 0
45340 29755 31 0
34530 22022 31 0
34530 59714 31 0
34530 40950 31 0
27351 43565 31 0
48132 23647 31 0
5235 25034 31 0
27351 38011 31 0
27351 40071 31 0
27351 56864 31 0
14415 21398 31 0
27351 59207 31 0
27351 41893 31 0
43154 77966 31 0
27351 26618 31 0
75387 67794 31 0
27351 28149 31 0
34530 9447 31 0
63881 52148 31 0
34530 9651 31 0
50748 67454 31 0
65332 36716 31 0
42682 2996 31 0
27351 40071 31 0
27351 38397 31 0
64656 53544 31 0
6315 34283 31 0
27351 14523 31 0
56664 37268 31 0
78055 57832 31 0
75387 61903 31 0
56333 14488 31 0
27351 41893 31 0
64656 64766 31 0
27351 4114 31 0
34530 35035 31 0
33335 23182 31 0
44424 44424 31 0
27351 41893 31 0
27351 59765 31 0
34530 67492 31 0
27351 53063 31 0
27351 2908 31 0
27351 30378 32 0
35613 47216 32 0
4075 8683 32 0
40322 64997 32 0
27351 39462 32 0
27351 13524 32 0
27351 78034 32 0
32140 37305 32 0
27351 64296 32 0
41587 65011 32 0
27351 43536 32 0
33335 62655 32 0
27351 3923 32 0
69993 69993 32 0
27351 52017 32 0
27351 44956 32 0
6814 33547 32 0
46935 3848 32 0
1936 60849 32 0
27351 41197 32 0
6814 6814 32 0
56664 43058 32 0
27351 43380 32 0
27351 61967 32 0
27351 30470 32 0
27351 9229 32 0
49380 49170 32 0
27351 38386 32 0
69993 50135 32 0
27351 13841 32 0
33335 46024 32 0
41587 65011 32 0
34530 60203 32 0
27351 71806 32 0
27351 45017 32 0
56664 702 32 0
46935 36666 32 0
46935 19855 32 0
46935 21448 32 0
27351 73351 32 0
27351 19942 32 0
27351 59594 32 0
40246 45506 32 0
27351 27144 32 0
28389 52208 32 0
70499 36774 32 0
64656 9573 32 0
33335 51688 32 0
27351 44651 32 0
27351 50699 32 0
27351 59292 32 0
46935 69445 32 0
27351 2908 32 0
56664 38059 32 0
46935 10575 32 0
27351 4416 32 0
27351 71633 32 0
35613 44925 32 0
49380 37911 32 0
27351 981 32 0
77107 65011 32 0
27351 76663 32 0
27351 71926 32 0
46935 64199 32 0
28186 32163 32 0
27351 59336 32 0
6814 68346 32 0
27351 36220 32 0
34530 17208 32 0
27351 50408 32 0
27351 981 32 0
27351 27111 32 0
27351 2562 32 0
22848 78062 32 0
27351 10251 32 0
77969 20031 32 0
27351 47938 32 0
27351 50585 32 0
27351 38185 32 0
77969 1263 32 0
69185 38422 32 0
27351 76306 32 0
27351 75493 32 0
46124 71465 32 0
22848 20856 32 0
18483 22943 32 0
27351 12011 32 0
27351 42013 32 0
27351 65144 32 0
27351 15981 32 0
27351 30279 32 0
67989 27782 33 0
67989 65584 33 0
27351 47766 33 0
27351 51708 33 0
27351 18915 33 0
27351 59594 33 0
27351 66456 33 0
77969 31637 33 0
27351 4637 33 0
27351 37311 33 0
27351 54067 33 0
27351 4398 33 0
27351 76103 33 0
27351 601 33 0
27351 71437 33 0
2238 24356 33 0
27351 29713 33 0
27351 66936 33 0
44424 37869 33 0
27351 51991 33 0
27351 9225 33 0
27351 41865 33 0
27351 58893 33 0
27351 5596 33 0
67262 41946 33 0
20877 73944 33 0
34530 21547 33 0
27351 24894 33 0
33335 33567 33 0
27351 38640 33 0
44268 9189 33 0
27351 42892 33 0
69793 36793 33 0
77969 70640 33 0
33335 37305 33 0
67989 93 33 0
29086 54680 33 0
27351 71798 33 0
27351 59742 33 0
27351 55414 33 0
27351 12115 33 0
27351 65817 33 0
44424 20851 33 0
27351 76252 33 0
49850 28560 33 0
27351 64281 33 0
27351 64836 33 0
27351 12030 33 0
77969 53195 33 0
27351 51544 33 0
27351 45587 33 0
77969 31208 33 0
64631 45984 33 0
2359 37009 33 0
27351 25289 33 0
29237 2211 33 0
27351 71730 33 0
27351 6435 33 0
14338 30715 33 0
27351 33141 33 0
27351 56782 33 0
27351 9167 33 0
27351 23469 33 0
27351 70060 33 0
27351 43670 33 0
27351 62151 33 0
43670 34253 33 0
77969 52850 33 0
27351 28229 33 0
28186 56035 33 0
27351 33862 33 0
27351 40071 33 0
27351 63065 33 0
27351 4466 33 0
77969 1263 33 0
27351 8571 33 0
27351 29165 33 0
27351 42953 33 0
67989 36116 33 0
27351 8607 33 0
67989 27488 33 0
27351 2049 33 0
18901 54693 33 0
27351 14435 33 0
27351 69599 33 0
27351 56142 33 0
27351 18701 33 0
27351 72188 33 0
27351 76607 33 0
27490 30715 33 0
27351 29637 33 0
28186 38524 33 0
27351 28560 33 0
27351 32060 33 0
27351 76911 33 0
27351 70060 33 0
27351 77809 33 0
77969 31637 33 0
27351 27144 33 0
27351 55325 33 0
27351 60459 33 0
2359 76383 33 0
27351 71555 33 0
27351 72541 33 0
27351 47152 33 0
27351 12966 33 0
27351 39447 33 0
27351 18329 33 0
27351 20028 33 0
44216 30715 33 0
27351 32979 33 0
73432 71080 33 0
27351 45076 33 0
34530 40078 33 0
27351 30378 33 0
50545 26382 33 0
33335 38311 33 0
27351 33537 33 0
67978 49421 33 0
33335 73681 33 0
45844 57565 33 0
27351 72439 33 0
27351 42892 33 0
27351 18446 33 0
27351 78319 33 0
73432 29428 33 0
27351 59500 33 0
27351 16941 33 0
27351 43652 33 0
27351 52150 33 0
34530 73991 33 0
67989 21499 33 0
33335 3151 33 0
27351 68915 33 0
2269 28560 33 0
27351 62357 33 0
27351 49960 33 0
27351 6629 33 0
27351 31637 33 0
27351 32331 33 0
27351 15782 33 0
27351 58304 33 0
27351 33141 33 0
27351 11213 33 0
27351 75865 33 0
27351 14790 33 0
27351 10347 33 0
27351 38242 33 0
27351 60753 33 0
27351 67235 33 0
27351 36310 33 0
27351 51003 33 0
74481 28560 33 0
27351 38087 33 0
2359 22382 33 0
68289 30715 33 0
27351 12155 33 0
27351 60688 33 0
27351 51688 33 0
27351 32232 33 0
27351 56965 34 0
11739 59545 34 0
67989 50999 34 0
27351 7100 34 0
27351 62984 34 0
27351 63043 34 0
28393 22791 34 0
27351 78027 34 0
27351 31826 34 0
27351 78901 34 0
27351 65231 34 0
27351 7030 34 0
16511 33253 34 0
27351 69060 34 0
27351 10347 34 0
27351 9182 34 0
77969 41014 34 0
27351 67991 34 0
77969 58421 34 0
27351 33959 34 0
27351 50153 34 0
27351 71632 34 0
27351 23099 34 0
27351 46767 34 0
27351 65105 34 0
15998 44835 34 0
6897 75214 34 0
54808 47288 34 0
40729 3285 34 0
27351 22180 34 0
27351 21053 34 0
27351 73545 34 0
27351 24376 34 0
27351 74678 34 0
27351 63197 34 0
27351 11457 34 0
27351 77742 34 0
27351 16829 34 0
27351 65231 34 0
6814 1412 34 0
27351 6814 34 0
27351 43975 34 0
27351 50889 34 0
27351 56148 34 0
49244 11649 34 0
27351 12816 34 0
27351 65231 34 0
78254 2269 34 0
27351 22180 34 0
20877 49479 34 0
27351 39043 34 0
27351 71873 34 0
27351 29589 34 0
44081 57791 34 0
27351 76988 34 0
69880 43254 34 0
27351 64285 34 0
69880 30122 34 0
27351 21080 34 0
27351 36006 34 0
34530 39294 34 0
27351 29114 34 0
29567 11658 34 0
43812 49234 34 0
27351 44956 34 0
27351 8906 34 0
77969 67958 34 0
27351 65231 34 0
2729 35639 34 0
69880 722 34 0
27351 22180 34 0
27351 24565 34 0
27351 41181 34 0
57245 35954 34 0
27351 45251 34 0
27351 33862 34 0
27351 58718 34 0
27351 22180 34 0
27351 65231 34 0
45844 10610 34 0
27351 65231 34 0
67989 62523 34 0
16380 76643 34 0
27351 36420 34 0
60965 30780 34 0
67119 75090 34 0
27351 38699 34 0
77969 7116 34 0
27351 65231 34 0
69880 6814 34 0
27351 43412 34 0
27351 65231 34 0
27351 23819 34 0
27351 38144 34 0
27351 60192 34 0
27351 47597 34 0
56664 34171 34 0
27351 65231 34 0
27351 17974 34 0
56664 32369 34 0
27351 76823 34 0
27351 65231 34 0
27351 73994 34 0
27351 65817 34 0
27351 63620 34 0
27351 43441 34 0
27351 21011 34 0
43812 15863 34 0
67989 56214 34 0
27351 65231 34 0
27351 17710 34 0
27351 51 35 0
28393 50922 35 0
43812 55578 35 0
27351 32296 35 0
27351 49954 35 0
65376 55167 35 0
27351 60006 35 0
27304 59288 35 0
27351 43505 35 0
43812 45064 35 0
40272 14220 35 0
27351 45559 35 0
65376 5907 35 0
27351 15649 35 0
43812 29132 35 0
65376 71567 35 0
35271 11162 35 0
27351 67651 35 0
27351 20008 35 0
27351 77836 35 0
77969 19498 35 0
69563 77601 35 0
27351 26026 35 0
27351 40184 35 0
67989 44695 35 0
27351 33484 35 0
17298 7346 35 0
27351 54827 35 0
27351 45368 35 0
56664 22787 35 0
65376 45084 35 0
32140 31188 35 0
21497 62145 35 0
20877 47875 35 0
33459 42305 35 0
27351 9868 35 0
10577 58725 35 0
27351 11810 35 0
27351 9826 35 0
65376 7177 35 0
27351 9229 35 0
70878 32168 35 0
27351 53725 35 0
65376 66680 35 0
30759 38533 35 0
56664 64553 35 0
34530 74562 35 0
27351 39675 35 0
27351 20182 35 0
27351 2004 35 0
27351 65413 35 0
30016 18115 35 0
65376 42793 35 0
27351 22957 35 0
65376 74527 35 0
56664 18422 35 0
27351 20429 36 0
67989 20232 36 0
27351 23459 36 0
3982 48472 36 0
69871 42143 36 0
27351 33920 36 0
27351 45153 36 0
34530 1473 36 0
67989 53148 36 0
27351 61852 36 0
27351 50464 36 0
27351 76286 36 0
27351 51488 36 0
27351 15183 36 0
65376 34717 36 0
34382 27428 36 0
27351 5899 36 0
27351 44956 36 0
46360 189 36 0
32140 5406 36 0
27351 30269 36 0
27351 37578 36 0
33335 16625 36 0
27351 60492 36 0
27351 17562 36 0
65376 78348 36 0
27351 38197 36 0
27351 55277 36 0
27351 68982 36 0
17492 18640 36 0
27351 35954 36 0
65376 77847 36 0
27351 96 36 0
75940 59894 36 0
27351 15017 36 0
27351 50471 36 0
29086 11102 36 0
65376 18743 36 0
27351 15200 36 0
67989 30574 36 0
75940 44158 36 0
65376 46082 36 0
27351 41807 36 0
27351 48649 36 0
27351 66325 36 0
77969 33637 36 0
27351 14523 36 0
65376 71374 36 0
27351 20198 36 0
27351 17120 36 0
27351 96 36 0
49116 35174 36 0
29086 73958 36 0
27351 45153 36 0
27351 47005 36 0
32673 2567 36 0
65376 43071 36 0
34530 17407 36 0
27351 2275 36 0
27351 68549 36 0
27351 12414 36 0
33335 14523 36 0
33335 11102 36 0
27351 28764 36 0
27351 26191 36 0
34382 47244 36 0
49116 72593 36 0
22906 54695 36 0
27351 4578 36 0
27351 20877 36 0
27351 63475 36 0
33335 55442 36 0
27351 12951 36 0
43812 62645 36 0
34382 55112 36 0
27351 6387 36 0
27351 48165 37 0
27351 20877 37 0
27351 24190 37 0
27351 44608 37 0
43748 33764 37 0
27351 63767 37 0
27351 20422 37 0
65376 29558 37 0
27351 57317 37 0
27351 59191 37 0
27351 37316 37 0
29086 14523 37 0
27351 53191 37 0
22128 24437 37 0
27351 74468 37 0
78669 47754 37 0
27351 57286 37 0
54808 44264 37 0
56664 17284 37 0
27351 39822 37 0
38342 44264 37 0
44407 1183 37 0
61277 48897 37 0
27351 39641 37 0
56664 26056 37 0
22128 30016 37 0
27351 76445 37 0
50204 10173 37 0
65376 4721 37 0
22128 23721 37 0
9182 44264 37 0
56664 702 37 0
2485 78473 37 0
27351 44059 37 0
78669 47754 37 0
2485 44264 37 0
27351 5831 37 0
22128 8607 37 0
65376 70330 37 0
42617 6091 37 0
54808 70317 38 0
27351 29697 38 0
27351 78473 38 0
27351 70317 38 0
27351 29394 38 0
31659 29697 38 0
27351 44956 38 0
27351 29293 38 0
27351 53027 38 0
67989 52473 38 0
27351 76606 38 0
27351 7910 38 0
27351 46466 38 0
27351 48971 38 0
54808 28980 38 0
27351 24852 38 0
27351 65084 38 0
27351 4041 38 0
54808 40947 38 0
27351 63592 38 0
27351 9137 38 0
27351 1881 38 0
27351 51403 38 0
54808 57616 38 0
27351 14845 38 0
71419 42382 38 0
27351 46141 38 0
27351 24437 38 0
54808 59175 38 0
27351 50014 38 0
27351 26250 38 0
27351 69266 38 0
27351 2731 38 0
1920 50142 38 0
27351 5870 38 0
31659 76265 38 0
27351 10784 38 0
27351 40670 38 0
27351 63300 38 0
27351 46141 38 0
28393 58011 38 0
27351 26766 38 0
27351 58064 38 0
54808 72885 38 0
72553 32306 39 0
27351 73471 39 0
31659 66043 39 0
27351 70526 39 0
20731 50248 39 0
20731 43982 39 0
67989 354 39 0
27351 50517 39 0
27351 54327 39 0
27351 51311 39 0
28451 28451 39 0
78669 42164 39 0
27351 18155 39 0
27351 20615 39 0
27351 77849 39 0
69880 49324 39 0
27351 62272 39 0
18630 54447 40 0
27935 77773 40 0
29329 63216 40 0
56664 32790 40 0
67989 26353 40 0
40246 31300 40 0
27351 72883 40 0
56664 69386 41 0
56664 32790 41 0
35911 41814 41 0
56664 32790 41 0
27351 44956 41 0
27351 66858 41 0
27351 44956 41 0
67989 58913 42 0
27351 70283 42 0
27351 75594 42 0
27351 75594 42 0
27351 75594 42 0
27351 75594 42 0
56664 69386 42 0
27351 62110 42 0
27351 64826 42 0
76055 66851 42 0
67989 33536 42 0
16655 73958 42 0
27351 55325 42 0
77887 11320 43 0
77887 21910 43 0
27351 33484 43 0
77887 35468 43 0
77887 9144 43 0
27351 20703 43 0
27351 33484 43 0
77887 19038 43 0
27351 33484 43 0
27351 51688 43 0
27351 24749 43 0
77887 19344 43 0
77887 20247 43 0
32790 56046 43 0
27351 29223 43 0
24662 66453 43 0
27351 49633 43 0
27351 33484 43 0
27351 42878 43 0
27351 27809 43 0
27351 15559 44 0
67989 73174 44 0
27351 1558 44 0
77887 49242 44 0
65376 26518 44 0
70246 39058 44 0
27351 36172 44 0
77887 10485 44 0
77887 6116 44 0
77887 20028 44 0
77887 8366 44 0
77887 53204 44 0
72553 56259 44 0
77887 15154 44 0
77887 70060 44 0
77887 59922 44 0
70246 60373 44 0
44407 34480 44 0
27351 52581 44 0
77887 41582 44 0
27351 45818 44 0
77887 24584 44 0
77887 10222 44 0
56664 68358 44 0
27351 13382 44 0
77887 60373 44 0
77887 65144 44 0
27351 58304 44 0
27351 62175 44 0
77887 3486 44 0
77887 39835 44 0
277 68833 44 0
77887 56046 44 0
27351 61734 44 0
44407 54279 44 0
27351 27580 44 0
27351 77528 44 0
44407 39611 44 0
77887 9102 44 0
77887 45401 44 0
52556 62210 44 0
70246 44516 44 0
27351 32340 44 0
27351 45716 44 0
77887 53442 44 0
67989 18719 44 0
67989 78371 45 0
67989 72090 45 0
41781 48693 45 0
67989 40346 45 0
65376 48003 45 0
40299 68348 45 0
67989 10639 45 0
49116 48394 45 0
8474 25360 45 0
67989 67428 45 0
77887 73020 45 0
27351 12818 45 0
32140 23647 45 0
27351 54487 45 0
27351 30531 45 0
27351 66662 45 0
65376 17235 45 0
27351 47686 45 0
27351 44956 45 0
27351 72383 45 0
77887 36399 45 0
65376 37766 45 0
65376 47643 45 0
30536 53853 45 0
39092 33726 45 0
32140 64483 45 0
63776 35481 45 0
16376 14190 45 0
77887 2993 45 0
54808 33253 45 0
41251 60874 45 0
58915 44251 45 0
27351 73471 45 0
27351 5783 45 0
65376 32406 45 0
16376 67751 45 0
29004 4254 45 0
57324 65119 45 0
29004 12676 45 0
16376 31980 45 0
63776 22487 45 0
77887 12627 45 0
77887 33572 45 0
27351 27565 45 0
56664 42971 45 0
77887 32122 45 0
27351 27762 45 0
77887 58477 45 0
27351 47297 45 0
27351 11860 45 0
77887 73532 45 0
39092 34941 45 0
77887 43 45 0
32140 23182 45 0
27351 10347 45 0
27351 10347 45 0
27351 31357 45 0
27351 31357 45 0
29748 13425 45 0
27351 59662 45 0
27351 22756 45 0
27351 29704 45 0
27351 45275 45 0
27351 18701 45 0
67989 20879 46 0
68888 19789 46 0
65376 63678 46 0
27351 60373 46 0
5574 31515 46 0
27351 13893 46 0
5574 10368 46 0
37046 21572 46 0
5574 55590 46 0
27351 72190 46 0
56664 66866 46 0
57324 62446 46 0
43430 63307 46 0
5574 7301 46 0
27351 67647 46 0
52556 36006 46 0
16376 1200 46 0
27351 20854 46 0
56664 38059 46 0
37046 74177 46 0
27351 14093 46 0
37046 68678 46 0
60246 40342 46 0
59656 69810 46 0
5574 8821 46 0
77887 69295 46 0
39092 57832 46 0
54445 53964 46 0
32140 64228 46 0
65376 6979 46 0
37046 50771 46 0
37046 24942 46 0
56664 43058 46 0
77887 47754 46 0
27351 48799 46 0
27351 59544 46 0
77887 8340 46 0
44715 17123 46 0
27351 62768 46 0
2927 43770 46 0
58915 51688 46 0
68888 19789 46 0
16376 17089 46 0
77050 45468 46 0
37046 47775 46 0
63001 19219 46 0
77887 57883 46 0
55538 33792 46 0
16376 2927 46 0
77887 72439 46 0
37046 17774 46 0
44860 35282 46 0
72108 11649 46 0
16376 20448 46 0
5574 24942 46 0
17600 3100 46 0
77887 71103 46 0
37046 62466 46 0
56664 23575 46 0
77887 7948 46 0
24163 37183 46 0
28393 834 46 0
27351 70008 46 0
77887 43268 46 0
2927 58229 46 0
16376 16430 46 0
56664 43058 46 0
65376 46994 46 0
50748 67475 46 0
5574 75506 46 0
52847 62791 46 0
77887 62742 46 0
37046 64672 46 0
67989 17702 47 0
24311 8706 47 0
67989 29145 47 0
61460 76333 47 0
18483 18108 47 0
13243 18945 47 0
49047 12095 47 0
67989 43654 47 0
27351 18981 47 0
65594 5406 47 0
17423 33701 47 0
50531 73073 47 0
37046 36291 47 0
37046 5274 47 0
30016 54097 47 0
5574 46435 47 0
27351 11847 47 0
77887 63 47 0
45326 42592 47 0
57324 16970 47 0
5574 10665 47 0
27351 75935 47 0
37046 6264 47 0
16376 23575 47 0
10940 17178 47 0
26254 33704 47 0
5574 40824 47 0
56797 52512 47 0
50531 73802 47 0
13243 71127 47 0
5574 44608 47 0
27351 42628 47 0
37046 35174 47 0
30016 54578 47 0
27351 71214 47 0
27351 47685 47 0
27351 47685 47 0
27351 8843 47 0
13243 7308 47 0
27351 52017 47 0
56797 61999 47 0
5574 59120 47 0
31668 6468 47 0
27351 14238 47 0
5574 55900 47 0
50531 57154 47 0
77887 9295 47 0
65376 36006 47 0
30016 50760 47 0
27351 35519 47 0
27351 47685 47 0
27351 10108 47 0
20877 54697 47 0
61055 62846 47 0
56664 18727 47 0
65594 64672 47 0
50531 68492 47 0
27351 75935 47 0
57962 5111 47 0
27351 75935 47 0
77969 50135 47 0
77969 65144 47 0
77887 72305 47 0
5574 22452 47 0
51779 34021 47 0
45326 57832 47 0
77969 70317 48 0
27351 74880 48 0
5574 35174 48 0
27351 24409 48 0
27351 3431 48 0
27351 21887 48 0
27351 61467 48 0
29083 72142 48 0
27351 5504 48 0
77887 71643 48 0
59656 66959 48 0
50531 54447 48 0
56797 46718 48 0
40246 39532 48 0
27351 3296 48 0
38227 23472 48 0
40625 50788 48 0
13243 48324 48 0
27351 15245 48 0
77969 54487 48 0
5574 22791 48 0
13243 27481 48 0
4372 32369 48 0
13243 4342 48 0
77887 12237 48 0
77969 55325 48 0
27351 10347 48 0
77969 9235 48 0
27351 30016 48 0
5574 76034 48 0
33764 77348 48 0
37046 38670 48 0
27351 77269 48 0
27351 44059 48 0
27351 58272 48 0
45326 10636 48 0
40246 53564 48 0
27351 66936 48 0
77887 58952 48 0
27351 51688 48 0
2729 49774 48 0
61460 14409 48 0
77887 63919 48 0
61460 40824 48 0
29083 6654 48 0
27351 10347 48 0
77887 60222 48 0
27351 57440 48 0
61460 33335 48 0
5574 40728 48 0
37046 35050 48 0
27351 71064 48 0
77887 35819 48 0
42820 50046 48 0
77969 45665 48 0
40246 48046 49 0
77887 23096 49 0
27351 68323 49 0
50531 55879 49 0
56664 23575 49 0
61460 77758 49 0
76793 38219 49 0
27351 66936 49 0
16188 26587 49 0
71419 9182 49 0
69813 39092 49 0
14254 65040 49 0
17286 58481 49 0
